Sample_ID,category1,category2,Kingdom,Phylum,Class,Order,value
LAA30,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
LAA31,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
LAA32,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0.277291869
LAA4,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
LAA5,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
LAA6,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
LAA7,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
LAA8,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
LAA9,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X1,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X10,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X11,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X2,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X3,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X4,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X8,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
X9,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,0
AA100,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA101,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA103,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA106,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA107,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA108,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA109,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA112,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA113,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA62,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA63,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA65,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA66,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA67,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA79,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA82,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA84,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA85,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA88,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA89,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA90,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA91,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA94,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA95,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA96,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA98,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA99,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA1,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA10,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA11,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA12,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA13,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA15,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA17,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA18,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA2,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA20,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA22,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA23,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0.084522503
LAA24,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA26,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA27,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA28,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA29,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA3,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA30,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA31,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA32,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA4,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA5,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA6,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA7,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA8,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
LAA9,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X1,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X10,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X11,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X2,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X3,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X4,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X8,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
X9,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned Gammaproteobacteria,0
AA100,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
AA101,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.092753358
AA103,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.030914826
AA106,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.055962692
AA107,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
AA108,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.142931393
AA109,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.076471184
AA112,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
AA113,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.183515992
AA62,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.071719963
AA63,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
AA65,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.024192476
AA66,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.242081202
AA67,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.134153158
AA79,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.047619048
AA82,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.105606845
AA84,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.120894396
AA85,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.105767229
AA88,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.085863579
AA89,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.046487115
AA90,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.057233424
AA91,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.211373931
AA94,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.057323806
AA95,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.167730463
AA96,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.075815801
AA98,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.072072072
AA99,water,field water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA1,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA10,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA11,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA12,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA13,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA15,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA17,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA18,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.024592852
LAA2,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA20,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA22,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA23,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA24,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA26,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA27,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA28,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA29,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA3,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA30,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA31,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA32,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA4,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA5,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA6,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA7,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
LAA8,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.024153261
LAA9,larvae,field larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0.030637346
X1,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
X10,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
X11,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
X2,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
X3,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
X4,larvae,lab larvae,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
X8,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
X9,water,lab water,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,0
AA100,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA101,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA103,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA106,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0.028514324
AA107,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA108,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA109,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0.075255748
AA112,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA113,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA62,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA63,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA65,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA66,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA67,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA79,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA82,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA84,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA85,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA88,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA89,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA90,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0.07862992
AA91,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA94,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA95,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0.031310533
AA96,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA98,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0.036036036
AA99,water,field water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA1,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA10,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA11,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA12,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA13,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA15,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA17,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA18,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA2,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA20,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA22,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA23,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA24,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA26,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA27,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA28,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA29,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA3,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA30,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA31,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA32,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA4,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA5,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA6,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA7,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA8,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
LAA9,larvae,field larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X1,larvae,lab larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X10,water,lab water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X11,water,lab water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X2,larvae,lab larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X3,larvae,lab larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X4,larvae,lab larvae,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X8,water,lab water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
X9,water,lab water,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,0
AA100,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA101,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA103,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA106,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA107,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA108,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA109,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0.038488808
AA112,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA113,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA62,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA63,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA65,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA66,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA67,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA79,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA82,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA84,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA85,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA88,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA89,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA90,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA91,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA94,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA95,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA96,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA98,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
AA99,water,field water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA1,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA10,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA11,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA12,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA13,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA15,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA17,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA18,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA2,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA20,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA22,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA23,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA24,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA26,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA27,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA28,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA29,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA3,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA30,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA31,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA32,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA4,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA5,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA6,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA7,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA8,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
LAA9,larvae,field larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X1,larvae,lab larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X10,water,lab water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X11,water,lab water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X2,larvae,lab larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X3,larvae,lab larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X4,larvae,lab larvae,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X8,water,lab water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
X9,water,lab water,Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,0
